PORT_NAME;VID;Latitude;Longitude;geometry
Port of Nagapattinam;PID682;10.8128502635;79.9017785589902;POINT (10.8128502635 79.9017785589902)
Port of Dhamra;PID683;20.83653164561838;86.9878503587097;POINT (20.83653164561838 86.98785035870969)
GEORGETOWN;PID684;6.819602041505277;-58.17383213989295;POINT (6.819602041505277 -58.17383213989295)
KISARAZU KO;PID685;35.37190006580204;139.8108422040744;POINT (35.37190006580204 139.8108422040744)
Unknown;PID686;35.4128625523299;139.8401666725288;POINT (35.4128625523299 139.8401666725288)
KINUURA KO;PID687;34.86332742031664;136.95160618769114;POINT (34.86332742031664 136.9516061876911)
HIGASHI-HARIMA;PID688;34.71943541429937;134.80048868608;POINT (34.71943541429937 134.80048868608)
Unknown;PID689;34.45560155902058;133.927515354194;POINT (34.45560155902058 133.927515354194)
UNO KO;PID690;34.49123537633568;133.96284606576813;POINT (34.49123537633568 133.9628460657681)
Section 3;PID691;34.33429203461856;132.37767840502784;POINT (34.33429203461856 132.3776784050278)
POHANG;PID692;36.03606769815087;129.4530776557019;POINT (36.03606769815087 129.4530776557019)
Unknown;PID693;36.078595044091344;129.45708657839103;POINT (36.07859504409134 129.457086578391)
TAKORADI;PID694;4.899908378720284;-1.7230705108788829;POINT (4.899908378720284 -1.723070510878883)
ALBANY;PID695;-35.052980007603765;117.98723544209832;POINT (-35.05298000760376 117.9872354420983)
YURA;PID696;33.95106454845518;135.08791979292135;POINT (33.95106454845518 135.0879197929214)
Port of Weipa;PID697;-12.70133868791163;141.70613983927743;POINT (-12.70133868791163 141.7061398392774)
CASTRIES;PID698;14.020433952100577;-61.01328245268729;POINT (14.02043395210058 -61.01328245268729)
Unknown;PID699;-38.174365502782166;174.65213408528916;POINT (-38.17436550278217 174.6521340852892)
Ports of Bremen;PID700;53.1807813325;8.551791724011215;POINT (53.1807813325 8.551791724011215)
Clydeport Authority;PID701;55.9121639975;-4.451438056227003;POINT (55.9121639975 -4.451438056227003)
Port of Barry;PID702;51.374300904;-3.257955115832405;POINT (51.374300904 -3.257955115832405)
Baie des Ha! Ha!;PID703;48.353765504;-70.789229229;POINT (48.353765504 -70.789229229)
Port Alberni;PID704;48.956327908000006;-125.00483690724197;POINT (48.95632790800001 -125.004836907242)
Hadera Port;PID705;32.4756233205;34.85814027534518;POINT (32.4756233205 34.85814027534518)
Harbour Limit;PID706;53.204558025500006;8.514560226923981;POINT (53.20455802550001 8.514560226923981)
PORTSMOUTH HARBOUR;PID707;50.6941328055;-1.0999724527948629;POINT (50.6941328055 -1.099972452794863)
TYNEMOUTH;PID708;55.001816726;-1.396746015094064;POINT (55.001816726 -1.396746015094064)
PORT TALBOT;PID709;51.5719666745;-3.829832418416496;POINT (51.5719666745 -3.829832418416496)
Unknown;PID710;36.344860447;126.47379233280968;POINT (36.344860447 126.4737923328097)
DA NANG;PID711;16.106156896999998;108.17991905376934;POINT (16.106156897 108.1799190537693)
Shannon Foynes Port Company;PID712;52.499272171;-9.811221166715304;POINT (52.499272171 -9.811221166715304)
BURNIE;PID713;-41.0374300035;145.93119205844755;POINT (-41.0374300035 145.9311920584476)
Maritime Port Sabetta (Section 1);PID714;71.325434935;72.46540242558791;POINT (71.325434935 72.46540242558791)
TANANGER;PID715;58.926895;5.5874822867705305;POINT (58.926895 5.58748228677053)
etajima;PID716;34.199515;132.485798648374;POINT (34.199515 132.485798648374)
riverhead;PID717;40.993215;-72.62787403315727;POINT (40.993215 -72.62787403315727)
etame offshore terminal;PID718;-3.759645;10.52030731699065;POINT (-3.759645 10.52030731699065)
madang;PID719;-5.212289999999999;145.80330954973786;POINT (-5.212289999999999 145.8033095497379)
madura offshore;PID720;-6.844445;112.945835;POINT (-6.844445 112.945835)
magadan;PID721;59.525965;150.58782936132036;POINT (59.525965 150.5878293613204)
magome;PID722;33.04894;129.63426191092583;POINT (33.04894 129.6342619109258)
faeringehavn;PID723;63.684055;-51.51094272058823;POINT (63.684055 -51.51094272058823)
roseau;PID724;15.31047;-61.393870048030735;POINT (15.31047 -61.39387004803073)
rospo mare terminal;PID725;42.2;14.933335;POINT (42.2 14.933335)
rostock;PID726;54.141125;12.106293399404963;POINT (54.141125 12.10629339940496)
famagusta;PID727;35.130375;33.94435121212121;POINT (35.130375 33.94435121212121)
MAILIAO;PID728;23.778865;120.14464367580554;POINT (23.778865 120.1446436758055)
EUROPOORT;PID729;51.93522;4.077870782066508;POINT (51.93522 4.077870782066508)
fangcheng;PID730;21.56921;108.3533376946645;POINT (21.56921 108.3533376946645)
maji shan;PID731;30.68092;122.42520987046512;POINT (30.68092 122.4252098704651)
rovigo terminal;PID732;45.06937;12.549973393131005;POINT (45.06937 12.549973393131)
farwah offshore terminal;PID733;33.84983;12.03247497885835;POINT (33.84983 12.03247497885835)
majunga;PID734;-15.72913;46.30514360278167;POINT (-15.72913 46.30514360278167)
FATEH OIL TERMINAL;PID735;25.44336;54.397168672207705;POINT (25.44336 54.39716867220771)
UJUNG PANDANG;PID736;-5.12183;119.39137131607193;POINT (-5.12183 119.3913713160719)
fawley;PID737;50.840335;-1.3510399538043445;POINT (50.840335 -1.351039953804344)
malabo;PID738;3.76185;8.776715214352283;POINT (3.76185 8.776715214352283)
MALAGA;PID739;36.708395;-4.420131428877463;POINT (36.708395 -4.420131428877463)
MALMO;PID740;55.623625;12.992400213445173;POINT (55.623625 12.99240021344517)
CHERRY POINT;PID741;48.8319;-122.71542696864113;POINT (48.8319 -122.7154269686411)
malong offshore terminal;PID742;4.546609999999999;104.828325;POINT (4.546609999999999 104.828325)
ruwais port;PID743;24.144385;52.7204674796949;POINT (24.144385 52.7204674796949)
FERROL;PID744;43.481855;-8.212403109265928;POINT (43.481855 -8.212403109265928)
MALONGO OIL TERMINAL;PID745;-5.4376;12.0721275;POINT (-5.4376 12.0721275)
firenze offshore terminal;PID746;40.80613;18.18203;POINT (40.80613 18.18203)
manaus;PID747;-3.1305300000000003;-59.95859581065503;POINT (-3.13053 -59.95859581065503)
SOKHNA PORT GAS TANKER TERMINAL;PID748;29.656740627;32.40963518385055;POINT (29.656740627 32.40963518385055)
SAFI;PID749;32.290555;-9.258935180867644;POINT (32.290555 -9.258935180867644)
OGUENDJO TERMINAL;PID750;-1.17219;8.727051769521042;POINT (-1.17219 8.727051769521042)
fiumicino;PID751;41.75847;12.173345458651848;POINT (41.75847 12.17334545865185)
mangalia;PID752;43.801355;28.57051239582008;POINT (43.801355 28.57051239582008)
SAGUNTO;PID753;39.64322;-0.2175655151094663;POINT (39.64322 -0.2175655151094663)
floro;PID754;61.60756;5.066812444520313;POINT (61.60756 5.066812444520313)
CAT LAI;PID755;10.700245;106.75700399098258;POINT (10.700245 106.7570039909826)
flotta;PID756;58.85294;-3.117618716690041;POINT (58.85294 -3.117618716690041)
fluminense fpso offshore;PID757;-22.636665;-40.425;POINT (-22.636665 -40.425)
ABERDEEN;PID758;57.153375;-2.0405051463414656;POINT (57.153375 -2.040505146341466)
FORCADOS OIL TERMINAL;PID759;5.17446;5.1768350000000005;POINT (5.17446 5.176835000000001)
PORT BOUET;PID760;5.27979;-4.029618653353435;POINT (5.27979 -4.029618653353435)
aboadi offshore terminal;PID761;4.944035;-1.6233556232418325;POINT (4.944035 -1.623355623241832)
saipan;PID762;15.24824;145.72991405635986;POINT (15.24824 145.7299140563599)
PORTO DE MUCURIPE;PID763;-3.70934;-38.47876248818898;POINT (-3.70934 -38.47876248818898)
MANTA;PID764;-0.931845;-80.69801022097626;POINT (-0.931845 -80.69801022097626)
saizaki;PID765;34.334365000000005;133.04329307513916;POINT (34.33436500000001 133.0432930751392)
abo offshore terminal;PID766;5.738035;4.444227640013178;POINT (5.738035 4.444227640013178)
FORT DE FRANCE;PID767;14.650605;-61.14607461803192;POINT (14.650605 -61.14607461803192)
manzanillo;PID768;19.04005;-104.2964673137806;POINT (19.04005 -104.2964673137806)
FOS;PID769;43.40762;4.89108309428962;POINT (43.40762 4.89108309428962)
maojia;PID770;32.091955;121.67467202552808;POINT (32.091955 121.6746720255281)
SAKAI KO;PID771;35.487305;133.28848726678592;POINT (35.487305 133.2884872667859)
maputo;PID772;-25.980385;32.571100798693614;POINT (-25.980385 32.57110079869361)
frade offshore;PID773;-21.883335;-39.858335;POINT (-21.883335 -39.858335)
SAKATA KO;PID774;38.941955;139.79704174270472;POINT (38.941955 139.7970417427047)
ACAJUTLA;PID775;13.575685;-89.83524467789599;POINT (13.575685 -89.83524467789599)
saladin marine terminal;PID776;-21.42406;115.02483831718422;POINT (-21.42406 115.0248383171842)
acapulco;PID777;16.83755;-99.8715825597071;POINT (16.83755 -99.87158255970709)
salaverry;PID778;-8.214735000000001;-79.0039445983501;POINT (-8.214735000000001 -79.0039445983501)
MARIN;PID779;42.4034;-8.698029421128805;POINT (42.4034 -8.698029421128805)
fredericia;PID780;55.55625;9.748885497835497;POINT (55.55625 9.748885497835497)
MARIUPOL;PID781;47.061815;37.55093318349233;POINT (47.061815 37.55093318349233)
LA CORUNA;PID782;43.365375;-8.386502691360787;POINT (43.365375 -8.386502691360787)
BOTAS NATURAL GAS TERMINAL;PID783;40.97987;27.98063950169725;POINT (40.97987 27.98063950169725)
SALINA CRUZ;PID784;16.16185;-95.20490819948186;POINT (16.16185 -95.20490819948186)
acu;PID785;-21.809785;-40.97531568024888;POINT (-21.809785 -40.97531568024888)
fredrikstad;PID786;59.188265;10.961775980509149;POINT (59.188265 10.96177598050915)
BESHAYER OIL TERMINAL;PID787;19.5722750245;37.29863266514482;POINT (19.5722750245 37.29863266514482)
adang bay;PID788;-1.71533;116.57135573397856;POINT (-1.71533 116.5713557339786)
freeport;PID789;26.515230000000003;-78.76244240962146;POINT (26.51523 -78.76244240962146)
AL BURAYQAH;PID790;30.440865;19.580747504002847;POINT (30.440865 19.58074750400285)
FREEPORT;PID791;28.979705;-95.36129045293796;POINT (28.979705 -95.36129045293796)
freetown;PID792;8.486405;-13.195114995709382;POINT (8.486405 -13.19511499570938)
marseille;PID793;43.32425;5.339177316137766;POINT (43.32425 5.339177316137766)
agadir;PID794;30.424895;-9.634025366268496;POINT (30.424895 -9.634025366268496)
fsts boca grande ii;PID795;9.946365;-61.58265852626211;POINT (9.946365 -61.58265852626211)
agbami offshore terminal;PID796;3.478625;5.55802540033017;POINT (3.478625 5.55802540033017)
fujairah;PID797;25.21154;56.4641925;POINT (25.21154 56.4641925)
MASAN;PID798;35.184870000000004;128.58434629646902;POINT (35.18487 128.584346296469)
samarinda muara berau offshore;PID799;-0.27966;117.62688918299636;POINT (-0.27966 117.6268891829964)
agio theodoroi;PID800;37.91937;23.074756805194816;POINT (37.91937 23.07475680519482)
FUKUYAMA;PID801;34.448;133.44905746376813;POINT (34.448 133.4490574637681)
MATADI;PID802;-5.834595;13.424014107162384;POINT (-5.834595 13.42401410716238)
FUNABASHI;PID803;35.656635;139.9673908273707;POINT (35.656635 139.9673908273707)
matanzas;PID804;23.061165000000003;-81.54709700258769;POINT (23.061165 -81.54709700258769)
PULAU SAMBU;PID805;1.160545;103.89979162259444;POINT (1.160545 103.8997916225944)
BAHIA DE MATARANI;PID806;-16.99952;-72.10956351544621;POINT (-16.99952 -72.10956351544621)
samcheok;PID807;37.47012;129.17140968780973;POINT (37.47012 129.1714096878097)
matsushima;PID808;32.94604;129.6034159926695;POINT (32.94604 129.6034159926695)
SAMSUN;PID809;41.282645;36.39884181021144;POINT (41.282645 36.39884181021144)
fuqing;PID810;25.402425;119.31645259833354;POINT (25.402425 119.3164525983335)
matsuura;PID811;33.372305;129.7044397273854;POINT (33.372305 129.7044397273854)
MATSUYAMA;PID812;33.807995;132.67711422461986;POINT (33.807995 132.6771142246199)
san antonio;PID813;-40.76247;-64.90679754770605;POINT (-40.76247 -64.90679754770605)
san carlos;PID814;24.783635;-112.11642416049798;POINT (24.783635 -112.116424160498)
fuzhou;PID815;26.096565;119.60745490346844;POINT (26.096565 119.6074549034684)
maui marine terminal;PID816;-39.608335;173.28833500000002;POINT (-39.608335 173.288335)
san ciprian;PID817;43.70784;-7.46093988;POINT (43.70784 -7.46093988)
gaeta;PID818;41.235335;13.606572305910769;POINT (41.235335 13.60657230591077)
sandakan;PID819;5.797725;118.07954369291338;POINT (5.797725 118.0795436929134)
mazatlan;PID820;23.197825;-106.40414525528168;POINT (23.197825 -106.4041452552817)
point galeota;PID821;10.122245;-61.02900369434348;POINT (10.122245 -61.02900369434348)
akita;PID822;39.755205;140.00510989928864;POINT (39.755205 140.0051098992886)
GALVESTON;PID823;29.32268;-94.81770372651602;POINT (29.32268 -94.81770372651602)
akpo offshore terminal;PID824;3.13032;6.83972;POINT (3.13032 6.83972)
GAMBA OIL TERMINAL;PID825;-2.83469;9.987137019578972;POINT (-2.83469 9.987137019578972)
sangi;PID826;10.3831;123.62255288072328;POINT (10.3831 123.6225528807233)
gangavaram;PID827;17.624195;83.20751560064934;POINT (17.624195 83.20751560064934)
san jose;PID828;13.907825;-90.84665483846558;POINT (13.907825 -90.84665483846558)
SAN JUAN;PID829;18.432795;-66.12222931519071;POINT (18.432795 -66.12222931519071)
albany;PID830;42.614095000000006;-73.75637134510374;POINT (42.61409500000001 -73.75637134510374)
PORT NADOR;PID831;35.274395;-2.92353014118976;POINT (35.274395 -2.92353014118976)
san lorenzo;PID832;13.39805;-87.4250781955117;POINT (13.39805 -87.4250781955117)
PUERTO SAN MARTIN;PID833;-32.70897;-60.74519191410867;POINT (-32.70897 -60.74519191410867)
NOWY PORT;PID834;54.380135;18.70539705942623;POINT (54.380135 18.70539705942623)
GDYNIA;PID835;54.532995;18.54885144521912;POINT (54.532995 18.54885144521912)
mersin;PID836;36.80702;34.65860065068493;POINT (36.80702 34.65860065068493)
BAHIA SAN NICOLAS;PID837;-15.226885;-75.24267274440783;POINT (-15.226885 -75.24267274440783)
AL ISKANDARIYH (ALEXANDRIA);PID838;31.1545;29.82854857983228;POINT (31.1545 29.82854857983228)
SINT NICOLAAS BAAI;PID839;12.43009;-69.90769325727238;POINT (12.43009 -69.90769325727238)
san nicolas;PID840;-33.36729;-60.1495765653009;POINT (-33.36729 -60.1495765653009)
ALGECIRAS;PID841;36.137625;-5.419185107992607;POINT (36.137625 -5.419185107992607)
san pedro;PID842;-33.689065;-59.6360802016129;POINT (-33.689065 -59.6360802016129)
ALGER;PID843;36.769315;3.0808273860354785;POINT (36.769315 3.080827386035478)
SAN PEDRO DE MACORIS;PID844;18.440665000000003;-69.26003730942837;POINT (18.440665 -69.26003730942837)
gela;PID845;37.026845;14.250901929354338;POINT (37.026845 14.25090192935434)
ALIAGA;PID846;38.84472;26.927189755065555;POINT (38.84472 26.92718975506556)
SANTA CRUZ DE TENERIFE;PID847;28.472745;-16.231557755793887;POINT (28.472745 -16.23155775579389)
ALICANTE;PID848;38.323865;-0.5007681315651271;POINT (38.323865 -0.5007681315651271)
GEMLIK;PID849;40.418835;29.091187262455065;POINT (40.418835 29.09118726245507)
MIAMI;PID850;25.78318;-80.15852379342984;POINT (25.78318 -80.15852379342984)
al khoms;PID851;32.676005;14.251532708524287;POINT (32.676005 14.25153270852429)
general san martin;PID852;-13.803685;-76.28731673682852;POINT (-13.803685 -76.28731673682852)
SANTA MARTA;PID853;11.24747;-74.21708039383563;POINT (11.24747 -74.21708039383563)
miang besar;PID854;0.718835;117.9634304172291;POINT (0.718835 117.9634304172291)
ALMERIA;PID855;36.82509;-2.4691663394584125;POINT (36.82509 -2.469166339458412)
santana;PID856;-0.060475;-51.161330587845455;POINT (-0.060475 -51.16133058784546)
michilla cove;PID857;-22.71884;-70.30564635059761;POINT (-22.71884 -70.30564635059761)
santander;PID858;43.433975;-3.81331667164179;POINT (43.433975 -3.81331667164179)
TANJUNG SANTAN;PID859;-0.10514;117.51587642863052;POINT (-0.10514 117.5158764286305)
GEORGETOWN;PID860;19.30116;-81.3963405148248;POINT (19.30116 -81.3963405148248)
MILAZZO;PID861;38.220705;15.291621443264765;POINT (38.220705 15.29162144326476)
santiago de cuba;PID862;19.994965;-75.86787227297444;POINT (19.994965 -75.86787227297444)
geraldton;PID863;-28.777315;114.59468665909093;POINT (-28.777315 114.5946866590909)
SANTO DOMINGO;PID864;18.48042;-69.88240346070064;POINT (18.48042 -69.88240346070064)
AL SHAHEEN TERMINAL;PID865;26.381975;52.21544031261665;POINT (26.381975 52.21544031261665)
MILWAUKEE;PID866;43.0148;-87.89429944970607;POINT (43.0148 -87.89429944970607)
gebig;PID867;-23.06098;-44.23968331148177;POINT (-23.06098 -44.23968331148177)
SANTOS;PID868;-23.95038;-46.3608930148943;POINT (-23.95038 -46.3608930148943)
ALTAMIRA;PID869;22.458705;-97.8527875345252;POINT (22.458705 -97.85278753452521)
santo-pekoa;PID870;-15.516885;167.18870136657557;POINT (-15.516885 167.1887013665756)
GHAZAOUET;PID871;35.101685;-1.8657759654291883;POINT (35.101685 -1.865775965429188)
MINA AL AHMADI;PID872;29.10832;48.26900121287963;POINT (29.10832 48.26900121287963)
SANTO THOMAS DE CASTILLA;PID873;15.72022;-88.61931609503546;POINT (15.72022 -88.61931609503546)
alumar;PID874;-2.67163;-44.36093146666666;POINT (-2.67163 -44.36093146666666)
MINA AL FAHL;PID875;23.660035;58.52837304472297;POINT (23.660035 58.52837304472297)
EUROPA POINT;PID876;36.09433;-5.366346088388214;POINT (36.09433 -5.366346088388214)
alvheim offshore terminal;PID877;59.567515;1.99845;POINT (59.567515 1.99845)
gijon;PID878;43.563135;-5.686433355270713;POINT (43.563135 -5.686433355270713)
sao francisco do sul;PID879;-26.200035;-48.53168809962104;POINT (-26.200035 -48.53168809962104)
gimboa offshore terminal;PID880;-7.54085;12.167151088560884;POINT (-7.54085 12.16715108856088)
amamapare;PID881;-4.846435;136.80014077007297;POINT (-4.846435 136.800140770073)
GIRASSOL TERMINAL;PID882;-7.6488;11.732702104345188;POINT (-7.6488 11.73270210434519)
LUTONG;PID883;4.52988;113.85704828263609;POINT (4.52988 113.8570482826361)
AMBON;PID884;-3.682195;128.17500148715416;POINT (-3.682195 128.1750014871542)
MISHIMA-KAWANOE KO;PID885;34.01261;133.5173114874477;POINT (34.01261 133.5173114874477)
amchit;PID886;34.140015000000005;35.62690140772929;POINT (34.14001500000001 35.62690140772929)
sarpom offshore terminal;PID887;44.278865;8.460460000000001;POINT (44.278865 8.460460000000001)
amherstberg;PID888;42.09679;-83.11323556716339;POINT (42.09679 -83.11323556716339)
MISRATAH;PID889;32.34461;15.234225360905189;POINT (32.34461 15.23422536090519)
SAULT STE MARIE;PID890;46.51214;-84.37628495982278;POINT (46.51214 -84.37628495982278)
IJMUIDEN;PID891;52.468835;4.3176131154282045;POINT (52.468835 4.317613115428204)
CAYO MOA GRANDE;PID892;20.65515;-74.87244372970517;POINT (20.65515 -74.87244372970517)
SAVANNAH;PID893;32.090875;-81.09326315918855;POINT (32.090875 -81.09326315918855)
AMUAY (BAHIA DE AMUAY);PID894;11.75239;-70.21266334814307;POINT (11.75239 -70.21266334814307)
goliat offshore terminal;PID895;71.28285;22.27455;POINT (71.28285 22.27455)
SAVONA;PID896;44.315470000000005;8.498495178082196;POINT (44.31547 8.498495178082196)
anacortes;PID897;48.498495;-122.5811258431271;POINT (48.498495 -122.5811258431271)
mobile;PID898;30.509735;-88.01094548686827;POINT (30.509735 -88.01094548686827)
anchorage (usa);PID899;61.23928;-149.89216972628898;POINT (61.23928 -149.892169726289)
moerdijk;PID900;51.68515;4.577898962522852;POINT (51.68515 4.577898962522852)
ANCONA;PID901;43.693560000000005;13.42528312704626;POINT (43.69356000000001 13.42528312704626)
MOHAMMEDIA;PID902;33.705205;-7.410241252441216;POINT (33.705205 -7.410241252441216)
SEA EAGLE TERMINAL;PID903;4.806365;5.326750677107592;POINT (4.806365 5.326750677107592)
mo i rana;PID904;66.3187;14.108132718792591;POINT (66.31870000000001 14.10813271879259)
annaba;PID905;36.888065;7.779947522231697;POINT (36.888065 7.779947522231697)
SEARSPORT;PID906;44.44928;-68.9083295486111;POINT (44.44928 -68.90832954861111)
seattle;PID907;47.580055;-122.35639389094376;POINT (47.580055 -122.3563938909438)
sebuku offshore;PID908;-3.69091;116.38406009174312;POINT (-3.69091 116.3840600917431)
ANTALYA;PID909;36.81356;30.606104893796005;POINT (36.81356 30.606104893796)
MONFALCONE;PID910;45.767525;13.572483180994553;POINT (45.767525 13.57248318099455)
ANTAN OIL TERMINAL;PID911;4.22286;8.33263729575056;POINT (4.22286 8.33263729575056)
mongla;PID912;22.48359;89.58734567389757;POINT (22.48359 89.58734567389757)
selaata;PID913;34.278825;35.65270995975531;POINT (34.278825 35.65270995975531)
MONGSTAD;PID914;60.811275;5.031234621478872;POINT (60.811275 5.031234621478872)
SEMARANG;PID915;-6.91927;110.41881312286137;POINT (-6.91927 110.4188131228614)
HOQUIAM;PID916;46.95295;-123.89122269193972;POINT (46.95295 -123.8912226919397)
monrovia;PID917;6.356365;-10.81152139551192;POINT (6.356365 -10.81152139551192)
greater pluotino offshore terminal;PID918;-7.84638;12.11113452542373;POINT (-7.84638 12.11113452542373)
MONTEGO BAY;PID919;18.46316;-77.96060830806954;POINT (18.46316 -77.96060830806954)
HANSWEERT;PID920;51.33401;3.787823282608696;POINT (51.33401 3.787823282608696)
MONTEVIDEO;PID921;-34.913;-56.25373969337149;POINT (-34.913 -56.25373969337149)
GREEN BAY;PID922;44.548815;-87.976751233791;POINT (44.548815 -87.97675123379101)
anyer;PID923;-6.025795;105.93577096680818;POINT (-6.025795 105.9357709668082)
sendai;PID924;38.26973;141.0356181838611;POINT (38.26973 141.0356181838611)
GRENAA HAVN;PID925;56.415765;10.928406285998015;POINT (56.415765 10.92840628599802)
MOREHEAD CITY;PID926;34.709795;-76.70018369181284;POINT (34.709795 -76.70018369181284)
SURABAYA;PID927;-7.130825;112.66275311523194;POINT (-7.130825 112.6627531152319)
apar bay;PID928;-1.951235;116.66613559437526;POINT (-1.951235 116.6661355943753)
itaguai;PID929;-22.97554;-43.86173058689658;POINT (-22.97554 -43.86173058689658)
apia;PID930;-13.824205;-171.7688468759303;POINT (-13.824205 -171.7688468759303)
KUALA BELAIT;PID931;4.74888;114.28119345427471;POINT (4.74888 114.2811934542747)
motril;PID932;36.71632;-3.527141725654716;POINT (36.71632 -3.527141725654716)
apra;PID933;13.43943;144.65329092306612;POINT (13.43943 144.6532909230661)
GUAIBA ISLAND TERMINAL;PID934;-23.010135;-44.02854892430663;POINT (-23.010135 -44.02854892430663)
SERPENTINA TERMINAL;PID935;3.77827;8.110345881298992;POINT (3.77827 8.110345881298992)
MOUDI MARINE TERMINAL;PID936;4.130495;8.458127507591886;POINT (4.130495 8.458127507591886)
AL AQABAH;PID937;29.44979;34.962864875283444;POINT (29.44979 34.96286487528344)
GUAMARE OIL TERMINAL;PID938;-4.863334999999999;-36.26833499999999;POINT (-4.863334999999999 -36.26833499999999)
SETE;PID939;43.40327;3.719362906425963;POINT (43.40327 3.719362906425963)
MIKINDANI;PID940;-10.243535;40.16454332695916;POINT (-10.243535 40.16454332695916)
PORTOCEL;PID941;-19.838815;-40.06842407214049;POINT (-19.838815 -40.06842407214049)
muanda offshore terminal;PID942;-5.982055;12.1285825;POINT (-5.982055 12.1285825)
muara;PID943;4.98142;115.1063227374147;POINT (4.98142 115.1063227374147)
guaranao;PID944;11.670179999999998;-70.21721723663208;POINT (11.67018 -70.21721723663208)
guayabal;PID945;20.661735;-77.6118722823528;POINT (20.661735 -77.61187228235281)
seville;PID946;37.35316;-5.996280129218727;POINT (37.35316 -5.996280129218727)
muara banyu asin offshore;PID947;-2.182665;104.93447491424804;POINT (-2.182665 104.934474914248)
muara pantai offshore;PID948;2.002535;118.15375484829976;POINT (2.002535 118.1537548482998)
RADA DE ARICA;PID949;-18.462045;-70.32805501711468;POINT (-18.462045 -70.32805501711468)
guayama;PID950;17.94426;-66.15303134868358;POINT (17.94426 -66.15303134868358)
sfax;PID951;34.715845;10.77695851091842;POINT (34.715845 10.77695851091842)
muara satui offshore;PID952;-3.992535;115.50549687811171;POINT (-3.992535 115.5054968781117)
guayanilla;PID953;17.981364999999997;-66.75701122159367;POINT (17.981365 -66.75701122159367)
sha lun offshore;PID954;25.07679;121.25480843003774;POINT (25.07679 121.2548084300377)
PUERTO MARITIMO DE GUAYAQUIL;PID955;-2.264535;-79.91421040979158;POINT (-2.264535 -79.91421040979158)
arrecife;PID956;28.967565;-13.533033123836129;POINT (28.967565 -13.53303312383613)
guaymas;PID957;27.9124;-110.87482812626264;POINT (27.9124 -110.8748281262626)
ARZEW;PID958;35.84111;-0.2396446528056764;POINT (35.84111 -0.2396446528056764)
GULFHAVEN;PID959;55.18628;11.25525662816392;POINT (55.18628 11.25525662816392)
muldwarka;PID960;20.743715;70.65951777529048;POINT (20.743715 70.65951777529048)
BANDAR-E PARS TERMINAL;PID961;27.506445;52.55970457627457;POINT (27.506445 52.55970457627457)
gullfaks offshore terminal;PID962;61.18782;2.191087642468029;POINT (61.18782 2.191087642468029)
shantou;PID963;23.31477;116.78800768211808;POINT (23.31477 116.7880076821181)
aseng offshore terminal;PID964;3.37557;9.139425;POINT (3.37557 9.139424999999999)
shen ao;PID965;25.129645;121.82905013157897;POINT (25.129645 121.829050131579)
GUSTAVIA;PID966;17.89707;-62.8523519036128;POINT (17.89707 -62.8523519036128)
asgard a offshore terminal;PID967;65.07532;6.7311;POINT (65.07532 6.7311)
SHIBUSHI WAN;PID968;31.44572;131.0994435340264;POINT (31.44572 131.0994435340264)
HACHINOHE KO;PID969;40.57428;141.52701874545454;POINT (40.57428 141.5270187454545)
MYKOLAYIV;PID970;46.905730000000005;32.00665059259259;POINT (46.90573000000001 32.00665059259259)
shidao;PID971;36.892235;122.47369069822486;POINT (36.892235 122.4736906982249)
hadong power station;PID972;34.948665;127.82307784298465;POINT (34.948665 127.8230778429846)
SHIMIZU KO;PID973;35.017755;138.52227305497445;POINT (35.017755 138.5222730549744)
naantali;PID974;60.450595;22.0834392635468;POINT (60.450595 22.0834392635468)
ASPROPIRGOS;PID975;38.0176;23.578879754601232;POINT (38.0176 23.57887975460123)
NACALA;PID976;-14.460465;40.66694436069947;POINT (-14.460465 40.66694436069947)
haifa;PID977;32.82671;35.02379958537304;POINT (32.82671 35.02379958537304)
TONGUE POINT;PID978;46.202485;-123.79878162218736;POINT (46.202485 -123.7987816221874)
asya port;PID979;40.897945;27.47489960103755;POINT (40.897945 27.47489960103755)
hakata;PID980;33.633875;130.3229684751462;POINT (33.633875 130.3229684751462)
atsumi;PID981;34.653715000000005;137.06615678855985;POINT (34.65371500000001 137.0661567885599)
HAKODATE KO;PID982;41.78201;140.6722061331431;POINT (41.78201 140.6722061331431)
namikata;PID983;34.126425;132.90408182142858;POINT (34.126425 132.9040818214286)
HALDIA PORT;PID984;22.04179;88.10959250648139;POINT (22.04179 88.10959250648139)
AL KUWAYT;PID985;29.355215;47.92157175986842;POINT (29.355215 47.92157175986842)
AUGUSTA;PID986;37.17904;15.213643172112018;POINT (37.17904 15.21364317211202)
NANAO KO;PID987;37.085955;137.00155048501665;POINT (37.085955 137.0015504850167)
halmstad;PID988;56.65363;12.841774970588236;POINT (56.65363 12.84177497058824)
aveiro;PID989;40.65577;-8.717397312493866;POINT (40.65577 -8.717397312493866)
SIDI KERIR (KURAYR);PID990;31.105785;29.60939644985511;POINT (31.105785 29.60939644985511)
JAZIRAT HALUL;PID991;25.66104;52.45996835421266;POINT (25.66104 52.45996835421266)
aviles;PID992;43.573325;-5.918971217474734;POINT (43.573325 -5.918971217474734)
zahrani terminal;PID993;33.53467;35.35398732637029;POINT (33.53467 35.35398732637029)
azurite offshore terminal;PID994;-5.635795;10.990449908752211;POINT (-5.635795 10.99044990875221)
